StudentID,Semester,CGPA,MathScore,ProgrammingScore,DSAScore,ProjectScore
ST10517,3,8.83,84.34,86.69,78.55,95.39
ST10517,4,6.49,68.72,72.78,52.09,76.16
ST10518,1,6.55,56.6,57.3,74.59,66.08
ST10518,2,8.92,86.33,89.35,87.42,95.83
ST10518,3,5.95,66.5,57.75,59.34,61.53
ST10518,4,7.21,60.93,68.27,66.64,73.94
ST10519,1,5.6,52.16,60.54,55.02,58.76
ST10519,2,7.04,67.78,80.67,78.78,71.53
ST10519,3,6.42,53.11,76.27,62.5,66.38
ST10519,4,7.07,64.33,80.09,75.79,68.5
ST10520,1,8.0,78.41,76.59,66.2,72.53
ST10520,2,6.16,58.32,59.21,62.15,61.6
ST10520,3,8.91,77.94,90.63,95.61,90.17
ST10520,4,7.1,70.67,83.14,71.97,79.71
ST10521,1,6.64,75.03,66.69,61.19,64.26
ST10521,2,7.91,79.48,82.41,72.86,80.14
ST10521,3,6.02,55.31,49.06,59.85,67.62
ST10521,4,6.19,61.03,60.05,71.73,66.6
ST10522,1,7.19,65.51,79.47,73.59,62.46
ST10522,2,6.62,68.06,67.78,65.42,64.25
ST10522,3,8.01,74.24,90.39,84.3,77.88
ST10522,4,6.56,65.07,62.74,61.64,57.07
ST10523,1,8.1,73.62,77.66,77.52,82.14
ST10523,2,5.9,65.24,52.23,67.89,59.25
ST10523,3,5.66,59.54,56.34,59.14,60.5
ST10523,4,6.62,75.82,68.89,65.5,73.76
ST10524,1,7.37,64.77,79.48,72.19,78.29
ST10524,2,5.56,57.15,48.63,58.17,59.28
ST10524,3,5.54,56.52,55.93,62.71,51.94
ST10524,4,5.6,47.69,61.17,61.53,66.85
ST10525,1,8.14,77.6,85.25,76.87,90.68
ST10525,2,7.44,69.45,80.32,64.14,80.55
ST10525,3,6.37,63.78,57.47,45.79,52.0
ST10525,4,8.79,89.95,79.1,84.81,92.38
ST10526,1,8.69,80.09,86.91,85.69,90.67
ST10526,2,8.05,75.08,81.89,67.66,77.22
ST10526,3,6.51,58.14,67.5,60.09,67.77
ST10526,4,7.57,73.8,80.22,76.59,72.71
ST10527,1,4.34,44.29,49.64,45.79,50.96
ST10527,2,9.21,82.53,88.57,88.27,92.44
ST10527,3,8.02,77.85,86.34,84.18,74.66
ST10527,4,7.4,78.93,74.98,69.81,77.83
ST10528,1,5.86,42.49,61.75,61.56,64.1
ST10528,2,8.12,76.17,82.91,81.02,77.45
ST10528,3,6.2,63.67,65.61,59.68,66.8
ST10528,4,6.98,60.01,69.1,74.88,73.69
ST10529,1,7.1,69.39,71.03,63.97,73.78
ST10529,2,8.11,81.48,86.39,87.78,87.51
ST10529,3,6.45,60.08,74.0,53.76,71.1
ST10529,4,7.13,66.17,71.6,69.18,64.85
ST10530,1,8.26,80.57,83.3,74.53,86.13
ST10530,2,5.69,66.49,54.54,63.49,59.19
ST10530,3,10.0,100.0,100.0,100.0,100.0
ST10530,4,6.99,61.46,72.23,70.8,86.22
ST10531,1,6.21,56.04,60.34,56.59,63.53
ST10531,2,8.09,81.0,81.62,83.4,70.6
ST10531,3,5.74,54.13,70.63,58.4,53.81
ST10531,4,9.67,100.0,100.0,89.99,100.0
ST10532,1,7.63,67.49,77.99,87.93,76.94
ST10532,2,5.68,57.21,71.63,54.76,48.23
ST10532,3,8.25,72.34,75.1,82.15,84.18
ST10532,4,6.94,68.47,69.52,70.05,67.22
ST10533,1,7.51,72.09,68.37,76.65,74.77
ST10533,2,6.57,77.34,70.69,60.87,54.76
ST10533,3,8.16,76.64,71.86,84.21,82.2
ST10533,4,7.51,78.81,57.74,65.15,77.67
ST10534,1,8.7,87.0,84.43,100.0,84.05
ST10534,2,5.2,40.32,58.68,58.6,49.07
ST10534,3,5.72,58.15,48.11,58.92,61.07
ST10534,4,8.51,89.38,82.17,85.49,90.62
ST10535,1,7.57,79.81,78.7,70.32,82.55
ST10535,2,7.2,75.31,80.15,74.21,75.92
ST10535,3,8.03,69.89,74.09,84.29,76.62
ST10535,4,7.62,70.77,74.57,74.89,80.33
ST10536,1,6.38,60.3,53.4,63.54,77.51
ST10536,2,8.92,80.3,79.95,77.13,98.28
ST10536,3,5.87,49.5,58.95,54.0,69.49
ST10536,4,6.68,66.58,60.3,81.58,76.31
ST10537,1,6.97,69.18,74.55,74.73,74.06
ST10537,2,6.99,72.48,77.54,78.13,67.33
ST10537,3,4.87,53.76,56.94,57.0,52.7
ST10537,4,6.36,58.17,65.58,65.41,64.95
ST10538,1,6.75,68.19,66.73,78.08,66.22
ST10538,2,6.91,65.21,73.47,66.22,62.02
ST10538,3,5.98,67.04,62.78,73.84,56.71
ST10538,4,6.73,69.65,60.87,73.9,73.35
ST10539,1,9.08,89.89,100.0,85.46,91.0
ST10539,2,5.07,64.52,54.08,53.73,61.56
ST10539,3,6.92,77.06,74.18,83.88,68.58
ST10539,4,6.18,62.74,58.43,69.41,72.61
ST10540,1,8.18,88.91,84.7,65.53,83.21
ST10540,2,6.2,67.18,70.28,53.05,69.27
ST10540,3,8.76,79.14,91.45,94.41,100.0
ST10540,4,7.73,85.77,73.29,75.92,89.41
ST10541,1,8.3,92.1,91.13,81.21,75.16
ST10541,2,7.99,76.48,75.52,81.11,76.67
ST10541,3,7.18,73.25,73.87,78.45,75.43
ST10541,4,7.67,74.75,75.86,73.84,72.82
ST10542,1,7.22,67.93,64.83,72.35,78.37
ST10542,2,6.58,51.44,63.45,76.68,78.0
ST10542,3,7.12,60.6,65.53,80.02,72.29
ST10542,4,4.89,47.68,47.45,52.85,52.0
ST10543,1,8.07,69.51,74.1,84.04,71.98
ST10543,2,5.94,70.95,54.24,51.23,64.37
ST10543,3,7.81,84.82,75.5,67.15,72.21
ST10543,4,7.73,80.38,77.8,73.94,84.11
ST10544,1,8.14,77.64,82.84,87.01,85.84
ST10544,2,7.97,73.62,88.71,77.54,90.45
ST10544,3,6.26,59.61,69.23,67.57,59.31
ST10544,4,8.07,87.99,85.72,79.01,70.43
ST10545,1,7.29,69.19,58.67,65.2,72.41
ST10545,2,8.57,86.39,82.7,75.11,92.04
ST10545,3,6.36,63.27,56.23,62.05,67.26
ST10545,4,7.68,83.05,65.62,72.88,79.19
ST10546,1,7.67,75.06,77.7,76.74,82.54
ST10546,2,8.38,95.68,78.76,76.46,82.37
ST10546,3,7.69,78.97,66.56,83.16,86.86
ST10546,4,6.56,60.81,71.27,72.84,74.66
ST10547,1,6.5,79.31,58.68,60.62,73.3
ST10547,2,8.7,81.54,85.0,88.81,100.0
ST10547,3,8.34,90.82,87.02,75.86,92.33
ST10547,4,5.79,43.48,60.6,63.23,70.1
ST10548,1,6.39,65.2,66.39,61.56,62.31
ST10548,2,7.08,62.5,75.89,71.41,75.13
ST10548,3,7.52,70.44,80.78,74.77,69.74
ST10548,4,7.83,70.29,83.0,75.6,81.25
ST10549,1,6.88,66.43,72.47,57.45,56.35
ST10549,2,6.07,51.99,65.32,59.15,58.67
ST10549,3,6.93,49.0,61.88,69.2,60.45
ST10549,4,6.95,63.88,71.06,62.39,67.25
ST10550,1,6.86,69.64,81.92,63.87,72.47
ST10550,2,7.4,84.23,68.27,64.12,65.11
ST10550,3,7.03,73.19,78.47,72.51,78.46
ST10550,4,6.45,64.29,49.59,69.39,67.68
ST10551,1,7.33,72.42,83.97,73.62,79.15
ST10551,2,10.0,100.0,100.0,100.0,100.0
ST10551,3,7.72,74.92,68.78,73.52,76.96
ST10551,4,7.5,78.85,66.86,79.08,77.18
ST10552,1,8.5,71.26,100.0,81.25,79.93
ST10552,2,6.29,64.7,55.14,56.61,64.81
ST10552,3,4.75,50.16,54.82,53.31,40.99
ST10552,4,5.76,52.75,44.23,58.31,77.08
ST10553,1,8.11,83.62,80.09,85.29,80.49
ST10553,2,7.61,70.47,71.65,82.1,73.7
ST10553,3,8.43,77.29,80.71,79.52,86.07
ST10553,4,7.04,67.83,76.44,71.62,67.75
ST10554,1,8.08,73.28,84.06,84.36,84.56
ST10554,2,5.92,62.27,61.86,58.7,65.44
ST10554,3,6.96,67.81,66.55,74.3,65.04
ST10554,4,9.7,92.15,93.49,90.91,98.72
ST10555,1,7.42,65.15,83.15,68.1,79.61
ST10555,2,5.69,60.82,70.34,51.52,64.65
ST10555,3,8.15,91.3,75.43,80.83,91.82
ST10555,4,8.01,79.65,78.85,93.16,78.98
ST10556,1,6.97,62.68,56.78,72.16,68.95
ST10556,2,4.68,49.46,55.37,46.8,44.44
ST10556,3,8.17,83.75,91.58,81.91,76.74
ST10556,4,5.59,57.12,58.77,47.82,61.83
ST10557,1,6.93,67.25,78.13,76.24,62.54
ST10557,2,6.76,66.85,67.61,69.82,67.82
ST10557,3,6.29,71.72,66.04,62.24,66.73
ST10557,4,5.85,69.21,62.4,66.95,62.65
ST10558,1,6.76,63.72,67.01,66.53,72.41
ST10558,2,7.34,66.35,72.64,66.74,81.03
ST10558,3,8.2,84.77,86.85,81.95,71.79
ST10558,4,7.34,63.76,79.92,74.67,73.41
ST10559,1,7.2,72.95,67.41,77.06,79.24
ST10559,2,6.1,57.31,72.37,56.79,66.84
ST10559,3,6.21,54.09,61.89,50.61,76.47
ST10559,4,6.95,69.5,65.46,66.51,64.77
ST10560,1,4.88,51.92,42.22,50.76,47.14
ST10560,2,6.27,70.12,61.82,70.94,60.78
ST10560,3,6.9,73.17,65.7,61.28,70.97
ST10560,4,5.68,63.17,65.51,37.59,65.94
ST10561,1,9.17,85.11,82.29,83.17,100.0
ST10561,2,7.66,71.32,70.62,78.02,84.94
ST10561,3,5.72,59.81,59.32,52.81,56.6
ST10561,4,7.56,78.93,77.13,74.77,84.69
ST10562,1,8.06,73.01,84.19,80.47,79.44
ST10562,2,7.7,84.57,72.42,74.77,71.5
ST10562,3,7.06,67.89,66.5,73.23,82.14
ST10562,4,8.96,90.0,91.16,86.1,90.8
ST10563,1,7.49,77.98,74.68,73.53,74.32
ST10563,2,7.64,81.8,79.12,70.65,76.53
ST10563,3,8.49,78.07,80.49,83.14,81.62
ST10563,4,8.16,90.51,83.03,78.22,80.41
ST10564,1,5.3,42.03,59.33,58.38,58.35
ST10564,2,9.63,90.78,99.06,99.73,100.0
ST10564,3,7.06,67.13,71.29,60.85,76.44
ST10564,4,8.83,84.85,85.73,89.93,82.02
ST10565,1,6.0,58.57,70.02,61.11,45.65
ST10565,2,7.21,71.43,74.12,70.51,60.06
ST10565,3,9.8,92.25,99.88,100.0,90.91
ST10565,4,5.67,50.01,57.85,51.08,61.79
ST10566,1,6.46,67.9,71.7,57.31,69.42
ST10566,2,6.68,61.39,69.97,71.76,77.23
ST10566,3,7.38,69.78,64.13,71.52,83.82
ST10566,4,4.82,45.09,42.75,51.99,36.79
ST10567,1,7.81,80.2,80.85,72.95,75.98
ST10567,2,6.22,69.42,71.41,49.8,64.03
ST10567,3,7.55,73.86,76.8,81.24,69.33
ST10567,4,9.88,93.74,97.6,94.53,95.36
ST10568,1,5.88,59.71,55.95,65.92,62.1
ST10568,2,8.91,86.3,95.81,97.39,86.79
ST10568,3,9.13,89.55,86.72,88.57,83.83
ST10568,4,5.8,51.15,73.52,66.77,62.18
ST10569,1,7.38,84.26,81.46,66.03,81.41
ST10569,2,8.03,83.98,87.53,84.73,80.7
ST10569,3,7.91,68.54,79.53,83.0,77.94
ST10569,4,7.93,72.16,86.05,83.18,79.61
ST10570,1,9.88,91.95,100.0,96.4,100.0
ST10570,2,9.3,81.98,79.62,92.89,99.12
ST10570,3,8.15,70.85,83.01,84.24,88.16
ST10570,4,7.41,68.45,77.18,71.09,79.31
ST10571,1,6.29,59.11,59.89,54.57,60.23
ST10571,2,8.51,84.7,89.53,80.73,93.89
ST10571,3,9.38,90.07,90.25,88.74,95.29
ST10571,4,5.71,49.96,67.56,61.95,57.81
ST10572,1,7.61,77.68,83.28,64.9,71.16
ST10572,2,5.59,59.66,56.41,69.37,64.88
ST10572,3,7.88,68.77,85.21,79.5,89.72
ST10572,4,7.23,70.66,81.65,60.54,71.84
ST10573,1,7.29,72.46,75.45,74.72,84.89
ST10573,2,7.98,88.03,85.97,85.1,82.66
ST10573,3,6.23,60.58,62.34,64.15,69.41
ST10573,4,5.27,50.47,51.13,61.77,48.01
ST10574,1,6.57,59.9,71.24,70.61,78.89
ST10574,2,8.2,79.57,81.68,91.69,78.02
ST10574,3,6.7,57.9,69.69,71.56,67.86
ST10574,4,7.24,76.95,68.11,77.32,75.02
ST10575,1,6.92,67.1,68.17,67.69,82.72
ST10575,2,6.59,74.51,71.56,68.38,55.59
ST10575,3,8.28,81.27,81.71,79.08,86.62
ST10575,4,6.1,67.2,69.27,64.98,73.89
ST10576,1,7.54,67.83,67.43,88.32,78.59
ST10576,2,7.08,68.66,62.36,74.9,76.63
ST10576,3,7.14,65.59,76.54,76.44,76.38
ST10576,4,8.34,86.14,80.27,80.86,77.19
ST10577,1,9.19,88.37,100.0,100.0,94.89
ST10577,2,8.35,82.18,81.36,80.11,70.74
ST10577,3,8.54,82.38,83.66,83.27,91.14
ST10577,4,8.06,68.86,76.53,85.35,74.26
ST10578,1,7.25,70.03,79.43,65.09,83.38
ST10578,2,6.75,65.59,70.28,61.56,72.16
ST10578,3,9.05,83.58,93.59,76.81,89.85
ST10578,4,8.0,81.9,79.22,81.85,74.62
ST10579,1,8.14,82.89,83.14,85.5,73.71
ST10579,2,7.64,66.85,69.43,64.94,80.6
ST10579,3,8.03,79.18,74.41,89.81,83.33
ST10579,4,8.16,76.49,83.78,76.37,82.85
ST10580,1,8.08,74.29,80.34,86.86,84.46
ST10580,2,6.48,54.87,70.53,67.1,71.75
ST10580,3,6.61,73.16,74.85,63.94,75.98
ST10580,4,7.47,60.81,73.93,61.36,78.57
ST10581,1,8.47,90.81,81.29,78.88,94.92
ST10581,2,4.42,49.67,35.31,59.25,54.1
ST10581,3,5.85,59.68,60.4,63.92,59.24
ST10581,4,7.68,75.79,83.8,86.37,67.36
ST10582,1,7.62,66.2,68.08,82.76,80.75
ST10582,2,7.27,76.51,70.44,77.6,63.25
ST10582,3,6.21,55.99,64.83,68.47,54.7
ST10582,4,8.11,72.96,79.58,80.07,83.15
ST10583,1,6.14,65.33,60.12,63.9,64.06
ST10583,2,7.74,74.95,75.96,82.02,73.72
ST10583,3,8.47,82.66,85.3,90.16,88.71
ST10583,4,6.68,61.8,81.64,71.42,66.35
ST10584,1,7.43,80.28,66.11,73.87,81.45
ST10584,2,7.79,70.43,72.66,70.34,88.32
ST10584,3,9.67,85.48,91.33,94.21,92.95
ST10584,4,6.42,57.41,78.21,56.08,65.73
ST10585,1,7.91,78.3,86.48,82.15,80.32
ST10585,2,6.34,72.44,71.26,56.98,62.06
ST10585,3,8.13,80.91,89.82,87.99,86.92
ST10585,4,7.06,62.1,65.23,75.9,72.85
ST10586,1,6.2,55.95,63.44,72.85,65.13
ST10586,2,6.53,60.14,71.63,67.95,71.58
ST10586,3,6.56,68.5,62.2,66.5,73.93
ST10586,4,8.96,86.45,91.48,100.0,89.28
ST10587,1,6.84,62.87,77.38,77.82,66.54
ST10587,2,7.3,70.77,72.84,69.14,85.46
ST10587,3,7.45,70.35,73.46,67.87,64.35
ST10587,4,7.25,69.85,75.35,75.5,84.68
ST10588,1,6.19,61.42,65.51,68.24,57.37
ST10588,2,7.45,75.44,70.86,77.44,71.53
ST10588,3,5.74,45.43,51.28,58.41,46.97
ST10588,4,8.7,72.61,95.53,98.89,86.47
ST10589,1,7.34,70.34,70.19,59.89,73.9
ST10589,2,5.99,60.06,62.77,53.72,70.52
ST10589,3,8.67,81.89,95.15,97.17,96.16
ST10589,4,8.29,69.8,85.56,88.73,80.9
ST10590,1,7.23,76.85,75.1,67.46,76.51
ST10590,2,8.13,64.12,82.41,76.04,73.87
ST10590,3,8.03,75.5,83.17,81.32,87.23
ST10590,4,8.24,80.97,79.03,90.47,86.24
ST10591,1,8.55,92.03,84.02,86.13,77.32
ST10591,2,8.38,88.98,81.98,77.13,69.61
ST10591,3,8.09,76.07,96.66,79.21,94.1
ST10591,4,5.75,65.08,56.49,59.9,55.82
ST10592,1,7.15,71.87,80.46,80.32,64.38
ST10592,2,8.69,92.03,90.14,87.59,80.42
ST10592,3,7.23,70.06,74.17,76.88,65.98
ST10592,4,5.93,54.75,62.54,68.59,52.69
ST10593,1,6.98,73.65,69.65,65.94,71.66
ST10593,2,8.48,74.63,80.19,82.33,84.75
ST10593,3,8.79,81.85,87.6,87.6,74.15
ST10593,4,9.18,92.33,91.87,91.19,94.35
ST10594,1,6.28,62.58,64.03,65.26,62.6
ST10594,2,7.92,78.68,85.27,82.62,72.46
ST10594,3,8.51,75.04,83.58,89.49,82.81
ST10594,4,9.7,99.36,99.15,93.21,100.0
ST10595,1,8.2,79.29,87.01,85.53,77.22
ST10595,2,8.03,71.93,80.94,76.92,80.92
ST10595,3,6.61,80.43,67.94,72.53,68.5
ST10595,4,8.78,77.54,88.66,89.33,92.51
ST10596,1,5.04,51.38,64.13,55.27,54.89
ST10596,2,7.52,84.88,77.77,74.57,70.63
ST10596,3,5.95,64.51,59.55,61.97,62.42
ST10596,4,8.77,81.56,100.0,87.86,98.71
ST10597,1,6.58,64.69,68.17,65.85,64.47
ST10597,2,7.26,68.66,72.17,73.42,78.13
ST10597,3,8.23,87.96,86.18,86.1,74.53
ST10597,4,7.9,86.21,91.35,78.56,91.44
ST10598,1,7.79,81.76,78.34,85.64,78.61
ST10598,2,6.43,57.0,68.25,59.62,58.04
ST10598,3,8.63,86.67,92.94,88.09,80.35
ST10598,4,6.58,58.29,50.38,70.56,73.34
ST10599,1,8.3,88.57,83.63,77.49,78.83
ST10599,2,6.11,65.03,63.85,70.9,61.77
ST10599,3,5.95,54.93,68.28,59.23,69.0
ST10599,4,7.4,76.68,63.89,75.82,70.24
ST10600,1,7.07,70.17,78.93,70.53,66.56
ST10600,2,8.98,88.42,94.33,98.89,84.54
ST10600,3,7.38,79.44,72.9,70.49,70.76
ST10600,4,7.65,65.14,75.02,85.22,77.53
ST10601,1,7.19,74.66,60.38,75.55,68.4
ST10601,2,7.15,81.72,64.78,67.77,78.61
ST10601,3,5.98,55.49,57.81,58.3,53.96
ST10601,4,7.55,73.39,70.79,80.66,81.14
ST10602,1,6.98,60.06,79.74,62.64,64.15
ST10602,2,6.25,55.19,48.14,63.61,57.63
ST10602,3,7.31,64.52,67.51,70.49,83.0
ST10602,4,7.9,74.63,89.74,78.34,83.93
ST10603,1,7.86,72.7,82.31,75.81,74.09
ST10603,2,6.49,70.24,57.34,70.68,69.0
ST10603,3,6.24,57.77,66.12,64.36,72.58
ST10603,4,8.88,86.5,92.91,83.57,96.51
ST10604,1,5.61,58.69,59.43,55.97,62.89
ST10604,2,6.35,55.37,71.73,63.65,58.87
ST10604,3,7.08,83.78,74.67,78.12,70.25
ST10604,4,7.26,79.12,79.0,76.0,82.59
ST10605,1,7.33,68.21,80.06,71.39,73.51
ST10605,2,8.07,75.71,86.56,85.66,82.0
ST10605,3,6.75,68.15,69.29,71.18,67.47
ST10605,4,7.73,65.11,75.37,78.11,79.37
ST10606,1,8.68,83.35,80.81,81.64,85.38
ST10606,2,7.45,66.05,78.19,82.13,71.5
ST10606,3,7.81,68.44,88.57,82.84,83.47
ST10606,4,6.03,64.63,53.78,61.73,58.33
ST10607,1,8.02,81.75,71.02,85.47,88.23
ST10607,2,6.24,67.85,62.8,73.36,61.77
ST10607,3,5.11,50.9,62.39,46.49,64.11
ST10607,4,8.3,83.19,83.15,76.88,83.59
ST10608,1,5.49,54.02,50.14,61.97,67.74
ST10608,2,6.38,66.87,66.4,63.63,72.2
ST10608,3,6.37,67.25,46.05,71.09,66.46
ST10608,4,7.63,82.88,78.39,75.11,76.71
ST10609,1,8.29,69.65,87.53,77.83,86.2
ST10609,2,6.46,67.04,61.07,65.48,58.81
ST10609,3,5.63,42.13,64.17,50.79,50.14
ST10609,4,9.92,92.38,97.71,100.0,88.85
ST10610,1,8.11,68.08,76.46,75.27,77.75
ST10610,2,7.48,83.96,69.2,63.93,68.61
ST10610,3,6.29,54.25,75.28,64.09,64.34
ST10610,4,7.67,73.93,80.71,84.1,74.97
ST10611,1,9.63,86.81,96.58,85.53,94.03
ST10611,2,8.38,80.07,80.68,97.38,90.76
ST10611,3,4.47,60.8,43.98,34.77,50.31
ST10611,4,7.78,82.99,80.47,82.63,75.79
ST10612,1,8.31,93.52,87.29,83.78,78.65
ST10612,2,8.08,68.35,75.81,81.66,74.78
ST10612,3,6.85,58.59,66.95,76.8,64.79
ST10612,4,8.18,83.56,90.49,80.65,79.59
ST10613,1,8.39,83.12,78.19,83.98,78.61
ST10613,2,6.93,70.19,61.7,77.54,85.19
ST10613,3,7.19,71.78,68.97,66.82,60.32
ST10613,4,7.63,75.17,84.77,81.37,70.55
ST10614,1,8.19,66.17,95.59,81.56,87.62
ST10614,2,6.77,74.43,71.2,73.64,73.18
ST10614,3,7.45,69.16,82.72,69.21,71.74
ST10614,4,4.38,55.14,44.49,45.9,49.45
ST10615,1,7.82,68.46,75.28,73.22,80.56
ST10615,2,7.34,75.54,82.99,82.19,82.01
ST10615,3,6.98,70.08,70.89,81.93,74.3
ST10615,4,8.3,74.48,88.3,87.95,78.53
ST10616,1,6.39,59.64,66.1,47.93,76.84
ST10616,2,7.24,65.96,85.56,55.32,72.26
ST10616,3,7.78,75.93,72.69,85.74,89.03
ST10616,4,7.1,65.11,65.34,76.16,71.51
ST10617,1,7.89,72.52,84.89,81.51,76.35
ST10617,2,7.45,61.88,76.76,77.59,79.5
ST10617,3,8.24,77.51,85.02,76.33,81.82
ST10617,4,5.03,44.67,54.5,56.87,52.75
ST10618,1,6.19,67.49,65.66,64.15,61.29
ST10618,2,8.98,82.33,97.48,83.37,92.13
ST10618,3,6.51,58.47,65.89,64.22,66.24
ST10618,4,7.85,68.6,87.27,84.99,81.28
ST10619,1,7.31,74.19,78.38,65.36,79.63
ST10619,2,7.91,74.72,78.79,72.93,84.45
ST10619,3,7.49,74.32,65.3,76.71,82.71
ST10619,4,5.09,47.85,39.94,56.99,57.46
ST10620,1,6.84,68.22,72.85,69.0,67.82
ST10620,2,7.68,65.85,70.63,76.37,75.91
ST10620,3,8.75,84.61,86.22,85.18,82.09
ST10620,4,7.86,76.78,79.34,85.62,78.5
ST10621,1,8.1,74.13,78.64,77.88,78.26
ST10621,2,6.22,64.79,60.69,77.61,67.36
ST10621,3,7.25,79.83,64.36,70.46,83.04
ST10621,4,6.59,70.52,62.55,64.82,68.65
ST10622,1,6.15,60.9,66.02,62.9,66.1
ST10622,2,6.88,65.37,61.94,87.12,75.65
ST10622,3,7.68,72.89,94.25,84.66,82.13
ST10622,4,7.6,67.63,78.73,74.44,75.79
ST10623,1,6.19,44.06,54.02,70.45,55.89
ST10623,2,7.99,81.03,77.45,82.48,79.55
ST10623,3,6.97,58.26,67.99,61.96,69.95
ST10623,4,7.48,69.71,68.5,76.1,85.03
ST10624,1,7.62,78.93,71.72,80.53,79.67
ST10624,2,6.61,62.73,65.6,68.02,68.34
ST10624,3,7.85,89.87,69.58,71.11,75.86
ST10624,4,7.7,72.34,72.54,83.44,83.71
ST10625,1,6.09,64.15,67.23,59.88,56.24
ST10625,2,6.52,55.75,74.8,52.41,65.54
ST10625,3,8.57,84.91,81.93,90.27,82.79
ST10625,4,7.11,76.15,67.41,78.15,64.66
ST10626,1,6.99,75.19,73.4,73.89,67.08
ST10626,2,8.68,78.97,85.05,81.05,83.39
ST10626,3,8.5,85.87,89.99,88.35,78.12
ST10626,4,6.27,61.04,64.05,68.52,70.97
ST10627,1,7.94,80.18,73.76,80.47,76.72
ST10627,2,6.75,72.61,57.08,68.19,57.43
ST10627,3,6.61,70.54,68.76,69.78,71.01
ST10627,4,5.53,53.01,53.83,59.03,53.05
ST10628,1,8.11,86.9,83.16,79.55,77.64
ST10628,2,6.23,53.46,59.33,65.05,82.46
ST10628,3,8.91,82.44,86.13,89.82,90.11
ST10628,4,7.64,73.28,82.07,74.07,70.08
ST10629,1,8.57,75.46,93.9,87.35,73.64
ST10629,2,5.49,51.55,55.33,55.92,55.25
ST10629,3,4.03,50.97,50.92,39.7,45.52
ST10629,4,7.03,63.23,64.01,72.81,66.92
ST10630,1,6.98,60.03,77.81,77.46,80.88
ST10630,2,8.34,92.21,76.59,87.18,80.9
ST10630,3,7.95,77.45,79.46,90.2,77.18
ST10630,4,6.72,57.26,62.53,63.92,59.72
ST10631,1,6.2,64.11,60.73,63.85,62.35
ST10631,2,6.84,63.58,76.38,72.7,74.71
ST10631,3,6.94,75.79,63.56,65.84,63.1
ST10631,4,7.37,66.0,82.13,77.09,65.72
ST10632,1,6.28,65.84,57.85,55.84,76.76
ST10632,2,7.39,81.05,75.19,66.88,72.33
ST10632,3,6.49,69.32,72.84,59.18,64.55
ST10632,4,4.0,28.28,48.29,37.5,29.9
ST10633,1,7.6,89.56,63.92,76.18,73.37
ST10633,2,9.83,95.58,96.46,92.91,92.63
ST10633,3,5.98,59.24,52.29,63.27,67.32
ST10633,4,7.63,81.95,86.84,83.82,78.62
ST10634,1,7.26,67.39,76.69,70.37,76.92
ST10634,2,9.28,92.16,95.49,93.57,82.12
ST10634,3,8.11,76.93,78.01,77.21,92.97
ST10634,4,8.79,85.94,76.07,84.9,84.55
ST10635,1,6.97,67.32,63.72,67.22,65.23
ST10635,2,6.62,62.84,62.68,69.92,69.64
ST10635,3,6.77,64.46,71.23,71.74,68.38
ST10635,4,9.23,79.69,84.54,94.85,78.26
ST10636,1,7.62,78.5,81.07,78.28,80.35
ST10636,2,7.21,68.6,64.4,72.45,78.82
ST10636,3,7.91,72.98,76.82,70.56,83.33
ST10636,4,5.62,65.85,47.82,53.44,68.82
ST10637,1,8.04,83.02,87.25,80.15,82.07
ST10637,2,6.49,74.51,73.27,73.62,73.55
ST10637,3,5.56,58.56,50.93,62.75,61.57
ST10637,4,8.21,66.48,85.32,75.47,79.74
ST10638,1,8.6,93.21,90.94,81.89,87.28
ST10638,2,4.56,49.24,49.28,44.15,37.76
ST10638,3,4.67,43.74,53.3,49.34,52.07
ST10638,4,6.6,67.59,76.29,49.06,73.59
ST10639,1,8.38,71.16,83.95,86.47,96.63
ST10639,2,7.55,68.05,70.35,73.8,84.5
ST10639,3,6.72,54.83,67.54,68.38,68.59
ST10639,4,5.89,53.88,64.83,76.45,54.46
ST10640,1,5.71,53.06,61.53,57.79,64.51
ST10640,2,8.6,82.91,90.31,80.47,79.3
ST10640,3,5.2,48.06,51.06,57.33,54.18
ST10640,4,7.43,74.74,80.16,78.08,75.59
ST10641,1,5.44,60.63,59.22,56.03,48.19
ST10641,2,9.04,79.62,88.43,91.95,83.04
ST10641,3,7.88,74.22,77.38,68.23,81.65
ST10641,4,7.4,81.36,76.04,83.25,68.92
ST10642,1,8.52,84.45,88.26,76.14,82.45
ST10642,2,6.62,61.2,71.88,72.87,66.76
ST10642,3,8.97,81.51,90.92,86.91,90.28
ST10642,4,6.33,59.91,70.88,63.19,59.06
ST10643,1,7.43,73.89,78.61,73.48,68.91
ST10643,2,6.36,59.69,73.04,62.79,63.07
ST10643,3,7.83,71.5,80.64,89.19,81.24
ST10643,4,8.01,82.53,79.13,78.43,73.28
ST10644,1,6.84,57.67,67.87,61.33,64.82
ST10644,2,7.95,68.3,84.28,77.11,83.24
ST10644,3,6.83,49.65,70.93,67.11,72.19
ST10644,4,9.95,94.22,95.49,92.14,96.48
ST10645,1,6.97,73.32,68.39,64.54,63.26
ST10645,2,8.01,86.61,79.97,76.85,84.11
ST10645,3,6.81,57.11,57.95,67.97,73.61
ST10645,4,6.06,67.4,59.91,61.33,73.87
ST10646,1,6.36,63.42,64.96,57.01,72.38
ST10646,2,6.01,55.34,74.67,56.42,50.97
ST10646,3,6.93,73.92,55.14,60.87,83.02
